"id","userId","sl_no","type","itemId","originId","amount","quantity","createdAt","updatedAt","stock","avgRate"
"554390ff-8552-4d59-aba7-691410a70da4","785f39c4-0c76-4730-a663-e68df8e16bde","18","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","260","20","2024-09-29 13:44:07.536","2024-09-30 05:50:18.509","224","12.99"
"55c8d07e-342f-4bd6-813e-2e10fea15874","708673fd-51aa-4253-8c4f-8f13c2f3c70c","44","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","152","12","2024-09-25 19:05:18.532","2024-09-30 12:38:56.981","230","13.01"
"56c10b47-9eba-4dac-b15e-9b900bf9211f","785f39c4-0c76-4730-a663-e68df8e16bde","49","SELL","c331abe1-e7aa-4d31-9f10-11b98219cb66","f0f9c94d-1cdd-4f05-a5aa-cd93470b1f11","190","3","2024-09-26 16:07:36.252","2024-09-30 12:38:56.981","511","57.81"
"59300338-3558-485f-8c04-67389305c546","785f39c4-0c76-4730-a663-e68df8e16bde","2","SELL","c18c0ba0-0833-46d4-91cb-4239dfa99618","3a15ea2f-ac58-4668-97aa-7f71e2c04a53","129","3","2024-09-26 04:51:24.616","2024-09-26 04:51:24.616","456","43.77"
"5978076a-4c9f-4748-b82c-c812415636f9","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","30","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","2019","230","2024-09-27 20:29:26.968","2024-09-30 12:38:56.981","268","8.78"
"5b3a4397-02dd-45f2-a201-5c8afffe0700","785f39c4-0c76-4730-a663-e68df8e16bde","58","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","260","20","2024-09-26 17:04:43.517","2024-09-30 12:38:56.981","18","12.99"
"5bccb95c-0011-41b0-828d-54631520435e","785f39c4-0c76-4730-a663-e68df8e16bde","30","SELL","c18c0ba0-0833-46d4-91cb-4239dfa99618","3a15ea2f-ac58-4668-97aa-7f71e2c04a53","129","3","2024-09-25 15:37:22.631","2024-09-30 12:38:56.981","472","44.21"
"5d830554-af7d-4e29-a4d8-12eae3d9fd34","708673fd-51aa-4253-8c4f-8f13c2f3c70c","56","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","390","30","2024-09-25 20:07:42.543","2024-09-30 12:38:56.981","117","12.97"
"5e5fed67-9272-4578-abf3-8157d0edb2a8","24b5aef6-9ed2-4a75-ad69-afa805d17749","10","SELL","c18c0ba0-0833-46d4-91cb-4239dfa99618","3a15ea2f-ac58-4668-97aa-7f71e2c04a53","43","1","2024-09-25 10:16:08.504","2024-09-30 05:50:18.509","487","42.93"
"60e90cd7-6bd1-4bba-9f49-8776377d86a8","785f39c4-0c76-4730-a663-e68df8e16bde","38","SELL","c18c0ba0-0833-46d4-91cb-4239dfa99618","3a15ea2f-ac58-4668-97aa-7f71e2c04a53","145","3","2024-09-26 13:42:38.645","2024-09-30 12:38:56.981","451","43.86"
"62362f2f-177a-4375-89b0-9fcc39c5b442","785f39c4-0c76-4730-a663-e68df8e16bde","25","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","180","14","2024-09-27 18:02:20.695","2024-09-30 12:38:56.981","79","12.92"
"623ba5d7-f8a3-48b3-9555-848a3d144ae9","785f39c4-0c76-4730-a663-e68df8e16bde","20","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","442","34","2024-09-28 17:20:46.051","2024-09-30 05:50:18.509","55","12.93"
"637734c1-663f-48e1-a3ad-fcfaee909c76","4e2364e5-6611-4e4f-907b-43923da742f4","3","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","221","17","2024-09-27 07:39:34.76","2024-09-27 07:39:34.76","292","12.98"
"63a13eab-5a39-443f-936f-54bb25849735","785f39c4-0c76-4730-a663-e68df8e16bde","45","BUY","c18c0ba0-0833-46d4-91cb-4239dfa99618","3a15ea2f-ac58-4668-97aa-7f71e2c04a53","585","15","2024-09-26 15:08:46.105","2024-09-30 12:38:56.981","478","39.97"
"6466ab07-ba5b-44ec-8fac-7914ed9884ab","785f39c4-0c76-4730-a663-e68df8e16bde","27","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","200","16","2024-09-27 18:28:05.154","2024-09-30 12:38:56.981","38","12.92"
"64c1679e-25c0-4c27-844d-285f8e6514ad","785f39c4-0c76-4730-a663-e68df8e16bde","40","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","513ccec2-2702-455c-8e17-caac1cdb996b","390","30","2024-09-25 18:06:44","2024-09-30 12:38:56.981","159","13.02"
"64e27956-5ebc-4b64-9bd4-72e262e17def","4e2364e5-6611-4e4f-907b-43923da742f4","22","SELL","c331abe1-e7aa-4d31-9f10-11b98219cb66","f0f9c94d-1cdd-4f05-a5aa-cd93470b1f11","110","2","2024-09-26 10:56:23.878","2024-09-30 05:50:18.509","514","57.25"
"65adffec-9a59-4f1f-8d54-d802ae3da8a9","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","22","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","1857","223","2024-09-26 11:30:28.241","2024-09-30 12:38:56.981","235","8.89"
"65d99dd5-2df7-418d-89a5-2c8258937f6d","785f39c4-0c76-4730-a663-e68df8e16bde","2","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","513ccec2-2702-455c-8e17-caac1cdb996b","221","17","2024-09-27 06:28:24.27","2024-09-27 06:28:24.27","108","12.98"
"65ec2b01-1dea-443b-bac9-30c79832289d","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","31","BUY","c331abe1-e7aa-4d31-9f10-11b98219cb66","f0f9c94d-1cdd-4f05-a5aa-cd93470b1f11","572","11","2024-09-27 20:49:57.806","2024-09-30 12:38:56.981","517","53.35"
"674937d1-f4b8-4198-98a9-3f6212b10550","24b5aef6-9ed2-4a75-ad69-afa805d17749","5","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","513ccec2-2702-455c-8e17-caac1cdb996b","390","30","2024-09-25 09:38:24.94","2024-09-25 09:38:24.94","70","13.00"
"679d7b97-38bd-4171-a228-a68f31d1c5bf","4e2364e5-6611-4e4f-907b-43923da742f4","33","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","110","7","2024-09-28 21:05:24.986","2024-09-30 12:38:56.981","375","12.94"
"67a098cd-cc2a-461a-82e4-c99f9b047aff","4e2364e5-6611-4e4f-907b-43923da742f4","26","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","455","35","2024-09-30 15:03:08.301","2024-09-30 15:03:08.301","267","13.00"
"68b946af-fddd-409d-b260-2ca21a723441","785f39c4-0c76-4730-a663-e68df8e16bde","9","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","117","9","2024-09-29 11:35:40.934","2024-09-30 05:50:18.509","76","12.99"
"690ef94d-ce9e-4a5e-bb42-2e7c7f4f19ff","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","34","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","45b49cb2-e84a-4aea-b5da-ff2c8950854d","680","6","2024-09-28 21:51:56.176","2024-09-30 12:38:56.981","6","8.97"
"6abdc962-5977-4b32-a96f-79eca7eb3b27","785f39c4-0c76-4730-a663-e68df8e16bde","23","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","125","10","2024-09-27 16:49:11.927","2024-09-30 12:38:56.981","113","12.92"
"6abf8e6e-e366-4a39-a08a-25b59b10b519","4e2364e5-6611-4e4f-907b-43923da742f4","8","SELL","c331abe1-e7aa-4d31-9f10-11b98219cb66","f0f9c94d-1cdd-4f05-a5aa-cd93470b1f11","55","1","2024-09-27 11:59:49.279","2024-09-30 05:50:18.509","506","58.34"
"6d03abc5-86d9-4cd9-a288-4430a12a2b7b","785f39c4-0c76-4730-a663-e68df8e16bde","28","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","125","10","2024-09-29 19:55:33.039","2024-09-30 12:38:56.981","209","12.99"
"6ee4cb3c-91fa-4f2a-9270-9f3bde3007f4","785f39c4-0c76-4730-a663-e68df8e16bde","12","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","176","13","2024-09-30 09:48:39.668","2024-09-30 09:48:39.668","221","12.99"
"6ef4d836-ecfa-45ad-a3b3-f0da3b09ab46","4e2364e5-6611-4e4f-907b-43923da742f4","19","SELL","c331abe1-e7aa-4d31-9f10-11b98219cb66","f0f9c94d-1cdd-4f05-a5aa-cd93470b1f11","153","2","2024-09-25 13:19:20.929","2024-09-30 05:50:18.509","497","56.01"
"6f11c491-16cc-485c-9990-59eba967c614","785f39c4-0c76-4730-a663-e68df8e16bde","9","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","650","50","2024-09-28 09:17:41.535","2024-09-30 05:50:18.509","210","12.92"
"6f7e948a-9551-4535-8763-6578772d507c","785f39c4-0c76-4730-a663-e68df8e16bde","52","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","130","10","2024-09-26 16:42:57.573","2024-09-30 12:38:56.981","114","12.98"
"70666d67-ef87-43a6-b107-b10a68c85463","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","13","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","1835","203","2024-09-26 08:54:57.637","2024-09-30 05:50:18.509","374","9.01"
"7132e2b5-e612-4468-a171-ad07e73e71de","785f39c4-0c76-4730-a663-e68df8e16bde","13","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","260","20","2024-09-28 10:47:49.297","2024-09-30 05:50:18.509","171","12.93"
"744feece-0a4a-467c-82dd-c6d6637758dd","785f39c4-0c76-4730-a663-e68df8e16bde","12","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","221","17","2024-09-26 07:54:55.811","2024-09-30 05:50:18.509","71","12.97"
"74a427c6-6077-48d2-afba-0888007c9b8f","785f39c4-0c76-4730-a663-e68df8e16bde","33","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","130","10","2024-09-30 17:48:42.949","2024-09-30 17:48:42.949","238","13.00"
"753fb5d8-9e34-456f-a215-e94a2d0eede0","785f39c4-0c76-4730-a663-e68df8e16bde","21","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","215","17","2024-09-28 17:35:08.358","2024-09-30 05:50:18.509","38","12.93"
"75a459d8-781a-41af-a3ce-60dfd2cf6719","785f39c4-0c76-4730-a663-e68df8e16bde","22","SELL","c331abe1-e7aa-4d31-9f10-11b98219cb66","f0f9c94d-1cdd-4f05-a5aa-cd93470b1f11","250","4","2024-09-25 13:56:20.831","2024-09-30 12:38:56.981","492","57.76"
"76a59a53-d6e4-4d2c-8b40-8b7ed30d42c8","785f39c4-0c76-4730-a663-e68df8e16bde","11","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","125","10","2024-09-29 12:41:48.382","2024-09-30 05:50:18.509","66","12.99"
"76ae86b3-2537-485d-a866-421aaace17c3","785f39c4-0c76-4730-a663-e68df8e16bde","32","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","130","10","2024-09-25 16:11:57.595","2024-09-30 12:38:56.981","117","13.02"
"77caf30d-2b14-4853-8fbd-193e36ffb2db","785f39c4-0c76-4730-a663-e68df8e16bde","5","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","180","14","2024-09-30 05:49:12.342","2024-09-30 05:49:12.342","70","12.99"
"7975da7b-13fc-4a23-a128-5c73d4d97879","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","28","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","513ccec2-2702-455c-8e17-caac1cdb996b","3628","405","2024-09-27 18:47:40.787","2024-09-30 12:38:56.981","411","8.83"
"7adc8a5b-056e-470f-bcb7-46dedf82abd5","ffe8da22-a1f3-4722-bfea-2a6b530620dc","2","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","1815","195","2024-09-25 09:35:30.901","2024-09-25 09:35:30.901","195","9.31"
"7b989640-a791-4db2-8761-761bd77a7387","ffe8da22-a1f3-4722-bfea-2a6b530620dc","6","BUY","c18c0ba0-0833-46d4-91cb-4239dfa99618","3a15ea2f-ac58-4668-97aa-7f71e2c04a53","19650","490","2024-09-25 09:41:02.435","2024-09-25 09:41:02.435","490","40.10"
"7babc8cb-0780-4c03-8493-27013e41ab30","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","10","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","2415","303","2024-09-29 11:46:42.159","2024-09-30 20:50:22.481","238","7.97"
"7cb7cfa8-b86b-4533-b2f8-cd460ab4ec61","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","11","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","1635","204","2024-09-30 08:58:38.38","2024-09-30 08:58:38.38","234","8.42"
"7cda1232-fc4a-48e2-b5a5-4d09d4eeb6f1","785f39c4-0c76-4730-a663-e68df8e16bde","14","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","351","27","2024-09-28 12:14:16.087","2024-09-30 05:50:18.509","144","12.93"
"7e35278c-62ed-43e8-996b-6499b70b8d27","785f39c4-0c76-4730-a663-e68df8e16bde","18","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","260","20","2024-09-26 10:31:03.485","2024-09-30 05:50:18.509","354","12.97"
"7fd2ad4c-385e-462e-b985-e77360116db7","785f39c4-0c76-4730-a663-e68df8e16bde","43","SELL","c18c0ba0-0833-46d4-91cb-4239dfa99618","3a15ea2f-ac58-4668-97aa-7f71e2c04a53","100","2","2024-09-26 14:56:46.559","2024-09-30 12:38:56.981","463","44.07"
"80cb9ecb-3bc0-4ab6-b9de-ffc69679ef51","785f39c4-0c76-4730-a663-e68df8e16bde","29","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","650","50","2024-09-30 16:57:10.263","2024-09-30 16:57:10.263","300","13.00"
"80f6e3e8-a8e1-48aa-8de2-9b66d5476688","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","6","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","822","102","2024-09-29 10:46:25.249","2024-09-30 05:50:18.509","76","8.06"
"81a7b97b-e06f-4189-a511-56ade4f7e311","785f39c4-0c76-4730-a663-e68df8e16bde","16","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","130","10","2024-09-30 11:44:43.697","2024-09-30 11:44:43.697","166","12.99"
"8202d70f-ae62-4451-8c44-8a30142a4e4e","785f39c4-0c76-4730-a663-e68df8e16bde","13","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","130","10","2024-09-27 13:52:36.318","2024-09-30 05:50:18.509","237","12.93"
"82b5a84e-b037-4768-9c8c-e5f765150033","24b5aef6-9ed2-4a75-ad69-afa805d17749","28","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","260","20","2024-09-30 16:28:50.918","2024-09-30 17:34:58.706","248","13.00"
"8318cb03-4637-446d-916f-113508abe579","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","16","BUY","c331abe1-e7aa-4d31-9f10-11b98219cb66","f0f9c94d-1cdd-4f05-a5aa-cd93470b1f11","3645","70","2024-09-26 09:44:16.086","2024-09-30 05:50:18.509","516","53.41"
"8429994e-63c2-4619-8bba-f413c6e62534","785f39c4-0c76-4730-a663-e68df8e16bde","13","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","130","10","2024-09-30 11:07:26.165","2024-09-30 11:07:26.165","211","12.99"
"84c80bb1-a7c0-4a85-a026-8c4d4623975a","4e2364e5-6611-4e4f-907b-43923da742f4","4","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","222","17","2024-09-28 06:33:50.191","2024-09-28 06:33:50.191","217","12.92"
"850a1039-a734-422b-a754-0f708b8a2db2","785f39c4-0c76-4730-a663-e68df8e16bde","16","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","210","18","2024-09-27 14:57:19.173","2024-09-30 05:50:18.509","39","12.91"
"8564103f-1dab-41f2-acf6-1d89fdbee9b8","785f39c4-0c76-4730-a663-e68df8e16bde","22","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","130","10","2024-09-28 17:35:33.394","2024-09-30 05:50:18.509","28","12.93"
"85d746d1-1b18-4c3e-921b-8c7a681a0abf","708673fd-51aa-4253-8c4f-8f13c2f3c70c","57","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","1300","100","2024-09-25 20:08:07.052","2024-09-30 12:38:56.981","17","12.98"
"85db8468-e281-4c02-88cf-9d25b5400ec0","785f39c4-0c76-4730-a663-e68df8e16bde","18","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","130","10","2024-09-25 12:49:39.476","2024-09-30 05:50:18.509","185","13.05"
"862cd2a8-46de-4063-9516-2c6e6782d4cc","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","4","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","749","91","2024-09-27 08:25:38.449","2024-09-27 08:25:38.449","383","8.89"
"87e38795-9039-4170-b3a9-bd5959030a34","4e2364e5-6611-4e4f-907b-43923da742f4","20","SELL","c18c0ba0-0833-46d4-91cb-4239dfa99618","3a15ea2f-ac58-4668-97aa-7f71e2c04a53","86","2","2024-09-26 10:41:35.825","2024-09-30 05:50:18.509","443","44.04"
"89e6e65b-1ac2-4bb8-ba43-e6121089757e","785f39c4-0c76-4730-a663-e68df8e16bde","35","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","260","20","2024-09-25 16:52:51.483","2024-09-30 12:38:56.981","58","13.01"
"8a9ae211-8c9d-4400-ae35-754156ead230","785f39c4-0c76-4730-a663-e68df8e16bde","26","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","145","11","2024-09-28 18:52:51.417","2024-09-30 12:38:56.981","225","12.93"
"8d021db6-e0ca-4ef2-a946-2a72269fc8c6","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","33","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","915","101","2024-09-26 13:15:57.198","2024-09-30 12:38:56.981","240","8.91"
"8d22da45-5118-4a3f-a673-f72ce8b626ba","ffe8da22-a1f3-4722-bfea-2a6b530620dc","1","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","1312","141","2024-09-25 09:34:53.083","2024-09-25 09:34:53.083","141","9.30"
"8e4713a9-b4d7-456b-a279-d95ce6754246","4e2364e5-6611-4e4f-907b-43923da742f4","34","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","390","30","2024-09-30 17:49:48.57","2024-09-30 17:49:48.57","82","13.00"
"8f96c0c6-a515-4386-afb5-4909e3819dd9","785f39c4-0c76-4730-a663-e68df8e16bde","30","BUY","c331abe1-e7aa-4d31-9f10-11b98219cb66","f0f9c94d-1cdd-4f05-a5aa-cd93470b1f11","676","13","2024-09-26 12:46:25.966","2024-09-30 12:38:56.981","527","53.38"
"90d6200e-0dea-4e1c-bbf4-121a89870295","4e2364e5-6611-4e4f-907b-43923da742f4","23","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","221","17","2024-09-26 12:14:18.961","2024-09-30 12:38:56.981","218","12.98"
"926f47f8-2281-45f3-a35e-c66f962a7af0","785f39c4-0c76-4730-a663-e68df8e16bde","56","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","130","10","2024-09-26 16:44:29.091","2024-09-30 12:38:56.981","38","12.99"
"940dad1b-29f2-4801-87d5-dae226be3d8e","785f39c4-0c76-4730-a663-e68df8e16bde","15","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","220","17","2024-09-28 13:11:41.938","2024-09-30 05:50:18.509","127","12.93"
"963f6880-a328-438a-83a7-1a40069b4bc5","785f39c4-0c76-4730-a663-e68df8e16bde","23","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","130","10","2024-09-25 14:44:01.619","2024-09-30 12:38:56.981","147","13.02"
"991ac038-080e-4020-a4f6-b15fb1389d8f","4e2364e5-6611-4e4f-907b-43923da742f4","23","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","121","9","2024-09-30 13:31:58.593","2024-09-30 13:31:58.593","312","13.00"
"9b5c1e38-bbe3-46d3-90ff-e1b218d6c03c","785f39c4-0c76-4730-a663-e68df8e16bde","29","SELL","026bb992-ae5f-4e05-9081-7e927ff1d472","4bb6ed3f-0c39-4bf2-84e6-bffeb42c110a","70","1","2024-09-25 15:27:47.08","2024-09-30 12:38:56.981","99","70.00"
"9b7e9f5e-45bf-4395-843a-1f328ef95360","4e2364e5-6611-4e4f-907b-43923da742f4","2","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","222","17","2024-09-28 06:32:23.103","2024-09-28 06:32:23.103","251","12.92"
"9d392b07-d137-4d84-bfb5-a67784eb700f","785f39c4-0c76-4730-a663-e68df8e16bde","20","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","160","12","2024-09-29 14:42:40.296","2024-09-30 05:50:18.509","202","12.99"
"9e113fb8-a6ee-4290-8b6c-abd89e023074","785f39c4-0c76-4730-a663-e68df8e16bde","6","SELL","c18c0ba0-0833-46d4-91cb-4239dfa99618","3a15ea2f-ac58-4668-97aa-7f71e2c04a53","240","5","2024-09-26 05:44:26.23","2024-09-30 05:50:18.509","445","44.07"
"a0677984-80e4-4b5d-a1bf-261300dd212d","785f39c4-0c76-4730-a663-e68df8e16bde","7","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","1200","100","2024-09-27 11:41:31.343","2024-09-30 05:50:18.509","299","12.93"
"a0fd5cae-4998-4c72-be4f-eb3ae18816f1","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","58","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","1730","202","2024-09-25 20:33:13.564","2024-09-30 12:38:56.981","223","8.56"
"a186b2b1-5057-4578-bf0f-6e94bca2f8c5","785f39c4-0c76-4730-a663-e68df8e16bde","38","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","200","15","2024-09-25 17:30:45.623","2024-09-30 12:38:56.981","31","13.03"
"a428471f-09d0-44d2-8764-eb38bd4375f0","785f39c4-0c76-4730-a663-e68df8e16bde","62","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","513ccec2-2702-455c-8e17-caac1cdb996b","500","40","2024-09-26 17:52:21.725","2024-09-30 12:38:56.981","272","12.97"
"a6229d83-7f6b-4e1e-a712-3519802566eb","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","29","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","932","103","2024-09-28 19:34:15.976","2024-09-30 12:38:56.981","280","8.84"
"a89019bd-9e9e-4c3f-90fd-e7a5837d8c85","785f39c4-0c76-4730-a663-e68df8e16bde","31","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","260","20","2024-09-28 19:37:28.321","2024-09-30 12:38:56.981","172","12.93"
"a9f01b0c-f2e7-45c1-b9a3-939cb83cf5d7","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","35","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","45b49cb2-e84a-4aea-b5da-ff2c8950854d","1083","121","2024-09-28 21:53:01.82","2024-09-30 12:38:56.981","127","8.95"
"aa7d4be2-e754-473a-b40d-d8af6e7d8076","4e2364e5-6611-4e4f-907b-43923da742f4","22","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","182","14","2024-09-30 13:20:48.149","2024-09-30 13:20:48.149","321","13.00"
"ab184566-64a1-48e9-bf4f-151c848289c1","4e2364e5-6611-4e4f-907b-43923da742f4","27","BUY","c18c0ba0-0833-46d4-91cb-4239dfa99618","3a15ea2f-ac58-4668-97aa-7f71e2c04a53","390","10","2024-09-26 12:24:46.704","2024-09-30 12:38:56.981","447","40.04"
"ab52aed1-d078-4af7-b947-bd55f3b254d2","785f39c4-0c76-4730-a663-e68df8e16bde","51","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","221","17","2024-09-26 16:42:37.58","2024-09-30 12:38:56.981","124","12.98"
